behavior_id	feature_id	expectation	modes	platforms	level	evidence
device-video-automatic-cancel	device-video-editor	動画の自動解析は取消と動画編集OFFで途中結果を反映せず元ファイルを保持する	BOTH	BOTH	INTEGRATION	shared/src/iosTest/kotlin/media/analysis/VideoAutomaticEditNativeTest.kt#cancellationAndVideoOffNeverPublishPartialAnalysis;app-android/src/androidTest/java/com/valoser/futacha/VideoAutomaticEditInstrumentedTest.kt#cancellationAndVideoOffNeverPublishPartialAnalysis
device-video-preview-android	device-video-editor	編集中再生は実画面へ黒塗りを反映し停止してコマ編集へ戻り元動画を保持して書き出す	BOTH	ANDROID	ANDROID_UI	app-android/src/androidTest/java/com/valoser/futacha/DeviceVideoEditorInstrumentedTest.kt#deviceUriStreamsToEditorAndBlackVideoCanBeReviewed
device-video-preview-composition	device-video-editor	再生用Compositionは回転済み座標と可変フレームの適用時刻を守りコマプレビューと同じ画素を描く	BOTH	IOS	INTEGRATION	shared/src/iosTest/kotlin/media/video/EditedVideoCompositionTest.kt#playbackCompositionUsesUprightCoordinatesAndActualFrameTimes
device-video-review-ui	device-video-editor	解析区間の確認は自動解析と手修正の後に必要となり確認してからMP4へ書き出す	BOTH	ANDROID	ANDROID_UI	app-android/src/androidTest/java/com/valoser/futacha/DeviceVideoEditorInstrumentedTest.kt#videoDetectionTrackingContoursAndCorrectionRequireReviewBeforeExport
device-video-review-ios	device-video-editor	解析区間の確認と追尾と実モデルの輪郭抽出と手修正と検出後の再確認から新規保存まで両モードで操作する	BOTH	IOS	INTEGRATION	iosApp/iosAppUITests/IosAppUITests.swift#testFutachaVideoAutomaticEditingRequiresReviewBeforeSaving;iosApp/iosAppUITests/IosAppUITests.swift#testCompatVideoAutomaticEditingRequiresReviewBeforeSaving
device-video-editor-toggle	device-video-editor	動画編集の独立設定は既定OFFで入口を隠しプロンプトや画像編集をONにせず利用できる	BOTH	BOTH	INTEGRATION	app-android/src/androidTest/java/com/valoser/futacha/DeviceVideoEditorInstrumentedTest.kt#offHidesMenuAndIndependentToggleSurvivesCancelledSelection;shared/src/commonTest/kotlin/media/MediaFeatureSettingsTest.kt#missingMalformedAndFutureSettingsAreDisabled
device-video-temporal-render	device-video-editor	時間指定の手動モザイクは開始を含み終了を含まず重なった黒塗りを薄めない	BOTH	BOTH	INTEGRATION	shared/src/commonTest/kotlin/media/video/VideoEditExportTest.kt#temporalEllipseBlackCoverAndOverlappingMosaicNeverRevealOriginal;shared/src/commonTest/kotlin/media/video/VideoEditExportTest.kt#motionUsesActualTimestampAndPreservesUncoveredPixels;shared/src/iosTest/kotlin/media/video/VideoEditEngineTest.kt#exportHonorsVfrRegionStartAndExclusiveEnd
device-video-export-save	device-video-editor	MP4の新規保存は時刻と回転と音声を検証し取消時に未完了出力を削除して元動画を上書きしない	BOTH	BOTH	INTEGRATION	shared/src/commonTest/kotlin/media/video/VideoEditExportTest.kt#savingOnlyCopiesOwnedOutputAndKeepsOriginalUnchanged;shared/src/commonTest/kotlin/media/video/VideoEditExportTest.kt#disablingDuringDestinationCopyRemovesPartialOutput;shared/src/iosTest/kotlin/media/video/VideoEditEngineTest.kt#nativeExportsKeepVfrRotationAndBlackPixels;app-android/src/androidTest/java/com/valoser/futacha/DeviceVideoEngineInstrumentedTest.kt#exportKeepsFrameTimesRotationAndBlackCover
device-editor-detection	device-image-editor	自動性器候補は男性器と女性器を対象とし顔を既定OFFにして原画素を変更せず候補の全件を反映する	BOTH	BOTH	UNIT	shared/src/commonTest/kotlin/media/analysis/DetectionGeometryTest.kt#faceDetectionIsOptInAndMalformedScoresFailWithoutPartialResults;shared/src/commonTest/kotlin/media/edit/ImageDetectionResultsTest.kt#candidatesAppendAtomicallyAndRequireReviewEvenWhenNoneFound
device-editor-review	device-image-editor	候補確認と再確認は検出後の保存を制御し枠や手描きの変更で確認を解除してUndoは確認した画素と同時に復元する	BOTH	BOTH	UNIT	shared/src/commonTest/kotlin/media/edit/ImageDetectionResultsTest.kt#everyPixelEditRevokesReviewAndUndoRestoresTheExactApprovedImage;shared/src/commonTest/kotlin/media/edit/ImageDetectionResultsTest.kt#candidatesAppendAtomicallyAndRequireReviewEvenWhenNoneFound
device-editor-detection-android	device-image-editor	性器候補の表示と選択と修正と再確認を経て隠したJPEGを保存し未導入モデルを自動取得しない	BOTH	ANDROID	ANDROID_UI	app-android/src/androidTest/java/com/valoser/futacha/DeviceImageEditorInstrumentedTest.kt#automaticGenitalCandidatesRequireReviewAndEditsRevokeIt
device-editor-detection-ios	device-image-editor	実写真ピッカーからモデル確認と自動解析と修正と再確認と新規保存を行いOFFで入口を隠す	BOTH	IOS	INTEGRATION	iosApp/iosAppUITests/IosAppUITests.swift#testFutachaDeviceImageDetectionRequiresReviewBeforeSaving;iosApp/iosAppUITests/IosAppUITests.swift#testCompatDeviceImageDetectionRequiresReviewBeforeSaving
device-editor-model-ui	device-image-editor	モデルの明示導入は画像編集ONのみで取得せず利用者の操作で導入し無効化時には未完了ファイルを残さない	BOTH	ANDROID	ANDROID_UI	app-android/src/androidTest/java/com/valoser/futacha/DeviceImageEditorInstrumentedTest.kt#automaticGenitalCandidatesRequireReviewAndEditsRevokeIt;app-android/src/androidTest/java/com/valoser/futacha/DeviceImageEditorInstrumentedTest.kt#disablingEditorCancelsModelTransferAndKeepsNoPartialModel
device-editor-model-picker	device-image-editor	モデル選択の取消後に再選択でき破損した再取込で検証済みモデルを置き換えない	BOTH	ANDROID	ANDROID_UI	app-android/src/androidTest/java/com/valoser/futacha/DeviceImageEditorInstrumentedTest.kt#modelImportCanRetryCancellationAndRejectsCorruptionWithoutReplacingInstalledModel
ios-webm-capability-and-timeout	gallery-viewer	iOSのWebMは実コーデックの能力判定と映像フレームと再生時刻を確認し非対応と停止は有限時間で失敗して遅延通知で復活しない	BOTH	IOS	UNIT	shared/src/commonTest/kotlin/ui/board/WebVideoPlaybackSupportTest.kt#trackHeadersDetermineActualCodecsWithoutGuessingAudioOrProfile;shared/src/iosTest/kotlin/ui/board/WebVideoJavaScriptTest.kt#unsupportedTypeStopsSourceAndLateEventsCannotReviveIt;shared/src/iosTest/kotlin/ui/board/WebVideoJavaScriptTest.kt#metadataTimeoutIsTerminalEvenWithRepeatedStalls;shared/src/iosTest/kotlin/ui/board/WebVideoJavaScriptTest.kt#recoveredStallReturnsToPlayingOnlyWhenDecodedFramesAndTimeAdvance
ios-webm-pause-and-diagnostics	gallery-viewer	iOSのWebMはユーザー操作前と一時停止を失敗扱いせず診断で日本語とURL書式文字を安全に処理する	BOTH	IOS	UNIT	shared/src/iosTest/kotlin/ui/board/WebVideoJavaScriptTest.kt#metadataPreloadSuspendAndWaitingForUserAreNotPlaybackFailures;shared/src/iosTest/kotlin/ui/board/WebVideoJavaScriptTest.kt#earlyUserPlaySurvivesMetadataAndStallsHaveAFiniteDeadline;shared/src/iosTest/kotlin/ui/board/WebVideoJavaScriptTest.kt#nativeDiagnosticsAcceptUnicodeUrlsAndFormatCharacters
ios-webm-explicit-alternatives	gallery-viewer	WebMの代替は呼出元が提供するURLだけを使用しふたばの同名MP4を推測しない	BOTH	BOTH	UNIT	shared/src/commonTest/kotlin/ui/board/WebVideoPlaybackSupportTest.kt#fallbackOnlyUsesExplicitDistinctAppleContainerUrls
ios-webm-local-source-and-seek	gallery-viewer	ローカルWebMの原本を削除せずプレーヤー用の参照だけを解放し後方シークでも新しい時刻から再生進行を判定する	BOTH	IOS	UNIT	shared/src/iosTest/kotlin/media/source/IosOriginalMediaAssetTest.kt#savedLocalWebmKeepsTheSourceAndCleansOnlyItsPlayerDirectory;shared/src/iosTest/kotlin/ui/board/WebVideoJavaScriptTest.kt#backwardsSeekUsesNewPositionAndPausedSeekDoesNotStartPlayback
device-editor-camera	device-image-editor	拡大と移動は表示だけに適用して元画像の座標と保存画素とUndo履歴と確認状態を維持する	BOTH	BOTH	UNIT	shared/src/commonTest/kotlin/media/edit/ImageEditorCameraTest.kt#pinchKeepsTheTouchedImagePointUnderTheFingers;shared/src/commonTest/kotlin/media/edit/ImageEditorCameraTest.kt#zoomedPaintingAndRegionHitTestingReferToTheOriginalPixels;shared/src/commonTest/kotlin/media/edit/ImageEditorCameraTest.kt#changingCanvasSizeKeepsTheVisibleCenterAndDoesNotModifyAnApprovedDocument;shared/src/commonTest/kotlin/media/edit/ImageEditorCameraTest.kt#panAndZoomBoundsCannotLoseTheImageOffScreen
device-editor-camera-android	device-image-editor	画像を拡大と移動しても余分なUndoを作らず黒塗りの座標を変えず新規JPEGを保存する	BOTH	ANDROID	ANDROID_UI	app-android/src/androidTest/java/com/valoser/futacha/DeviceImageEditorInstrumentedTest.kt#zoomAndPanKeepCoverCoordinatesAndDoNotCreateUndoEntries
device-editor-camera-ios	device-image-editor	写真を選択して拡大と移動と枠の編集と全体表示と新規保存を両モードで実行する	BOTH	IOS	INTEGRATION	iosApp/iosAppUITests/IosAppUITests.swift#testFutachaDeviceImageEditorZoomAndPanBeforeSaving;iosApp/iosAppUITests/IosAppUITests.swift#testCompatDeviceImageEditorZoomAndPanBeforeSaving
device-editor-contour	device-image-editor	輪郭抽出はHWC入力と枠座標を維持し画像解析を共有して不確実な結果を枠へ戻す	BOTH	BOTH	UNIT	shared/src/commonTest/kotlin/media/analysis/MobileSamSegmenterTest.kt#nonSquareHwcInputPreservesRgbRangeAndBilinearSamples;shared/src/commonTest/kotlin/media/analysis/MobileSamSegmenterTest.kt#contourSelectionRespectsImagePaddingAndRejectsBackground;shared/src/commonTest/kotlin/media/analysis/MobileSamSegmenterTest.kt#oneEncodingServesMultipleBoxesAndAllBuffersAreReleased
device-editor-contour-edit	device-image-editor	輪郭の手修正は塗り足しと削りと余白を同じ保存画素へ反映しUndoと再確認を保つ	BOTH	BOTH	UNIT	shared/src/commonTest/kotlin/media/edit/ImageContoursTest.kt#manualContourCoversOnlyPaintedPixelsAndErasePreservesOtherRegions;shared/src/commonTest/kotlin/media/edit/ImageContoursTest.kt#thinContoursSurviveDownsamplingAndMarginOnlyAddsCoverage;shared/src/commonTest/kotlin/media/edit/ImageContoursTest.kt#contourGestureIsOneUndoAndAnyContourEditRevokesReview;shared/src/commonTest/kotlin/media/edit/ImageContoursTest.kt#onePercentImageBoundsAreNotExpandedToTheVideoMinimum
device-editor-contour-empty	device-image-editor	空輪郭保存防止は確認済みでも有効で全枠へ戻すまで保存を拒否する	BOTH	BOTH	UNIT	shared/src/commonTest/kotlin/media/edit/ImageContoursTest.kt#emptyContourCannotBeExportedEvenAfterReviewAndRectangleResetRestoresCoverage
device-editor-contour-cancel	device-image-editor	輪郭解析は取消と設定OFFで中断し部分的な結果を反映しない	BOTH	BOTH	UNIT	shared/src/commonTest/kotlin/media/analysis/MobileSamSegmenterTest.kt#ownFeatureOffCancelsAndStalePermitCannotResumeAfterReenable;shared/src/commonTest/kotlin/media/analysis/MobileSamSegmenterTest.kt#cancellationAndDecoderFailureReturnNoPartialContourList;shared/src/commonTest/kotlin/media/edit/ImageContoursTest.kt#automaticFallbackIsAtomicAndForcesReviewWithoutLosingManualPixels
device-editor-contour-android	device-image-editor	輪郭の抽出と修正と再確認とJPEG画素および空輪郭の保存拒否を画面で確認する	BOTH	ANDROID	ANDROID_UI	app-android/src/androidTest/java/com/valoser/futacha/DeviceImageEditorInstrumentedTest.kt#contourExtractionAndManualCorrectionPreservePixelsAndRequireReview;app-android/src/androidTest/java/com/valoser/futacha/DeviceImageEditorInstrumentedTest.kt#emptyManualContourDisablesSavingAndRectangleResetCanBeUndone
device-editor-contour-ios	device-image-editor	輪郭を実モデルで抽出し枠への復帰と手修正とUndoと再確認と新規保存を両モードで行う	BOTH	IOS	INTEGRATION	iosApp/iosAppUITests/IosAppUITests.swift#testFutachaDeviceImageContourExtractionCanBeCorrectedBeforeSaving;iosApp/iosAppUITests/IosAppUITests.swift#testCompatDeviceImageContourExtractionCanBeCorrectedBeforeSaving
device-editor-detection-contours	device-image-editor	輪郭抽出を候補検出から連続実行して一括配置し確認後に保存する	BOTH	ANDROID	ANDROID_UI	app-android/src/androidTest/java/com/valoser/futacha/DeviceImageEditorInstrumentedTest.kt#automaticDetectionCanPlaceContoursAndStillRequiresReview
device-editor-image-metadata	device-image-editor	画像の生成情報保持は意味解析を起動せず通常タグの原文と大きなseedを新しいJPEGへ引き継ぐ	BOTH	BOTH	UNIT	shared/src/commonTest/kotlin/media/prompt/PreservedImageMetadataTest.kt#rawScanDoesNotInterpretPromptsAndEditedJpegRetainsExactTags;shared/src/commonTest/kotlin/media/prompt/PreservedImageMetadataTest.kt#largeFieldsUseMultipleSegmentsAndRepeatedEditingDoesNotNestRecords;shared/src/commonTest/kotlin/media/prompt/PreservedImageMetadataTest.kt#preservationLimitsKeepWholeFieldsAndSignalOmissions
device-editor-image-metadata-pixels	device-image-editor	生成情報保持は元サムネイルと画素をコピーせず出力の向きと寸法と遮蔽を維持する	BOTH	BOTH	UNIT	shared/src/commonTest/kotlin/media/prompt/PreservedImageMetadataTest.kt#freshExifHasOutputDimensionsAndNoThumbnailOrOldOrientation;shared/src/commonTest/kotlin/media/prompt/PreservedImageMetadataTest.kt#xmpKeepsGenerationTextAndDeclarationsButNotEmbeddedPreviews;shared/src/iosTest/kotlin/media/edit/ImageEditCodecTest.kt#promptOffRetainsMetadataAndEditedPixels;shared/src/jvmTest/kotlin/media/edit/ImageEditCodecTest.kt#promptOffRetainsMetadataAndEditedPixels
device-editor-image-metadata-android	device-image-editor	プロンプトOFFの画像編集結果を再読込し生成情報と黒塗りの画素とEXIFを確認する	BOTH	ANDROID	ANDROID_UI	app-android/src/androidTest/java/com/valoser/futacha/DeviceImageEditorInstrumentedTest.kt#promptOffPreservesGenerationTagsAndEditedJpegPixels;app-android/src/androidTest/java/com/valoser/futacha/DeviceImageEditorInstrumentedTest.kt#androidExifRotationAndMirroringBeforeEditing
device-video-analysis-frames	device-video-edit-core	動画解析の逐次デコードは全実PTSと半開区間を照合し欠落と重複を拒否して正立画像を渡す	BOTH	BOTH	INTEGRATION	shared/src/commonTest/kotlin/media/video/VideoAnalysisFramesTest.kt#halfOpenRangesKeepRealVfrTimestampsAndRejectDroppedOrDuplicateFrames;shared/src/commonTest/kotlin/media/video/VideoAnalysisFramesTest.kt#extractorEditListMappingRequiresEverySampleAndUnchangedRelativeTiming;shared/src/iosTest/kotlin/media/video/VideoAnalysisFramesNativeTest.kt#sequentialDecoderKeepsEveryVfrFrameRotationAndExclusiveRange;app-android/src/androidTest/java/com/valoser/futacha/VideoAnalysisFramesInstrumentedTest.kt#sequentialDecoderKeepsEveryVfrFrameRotationAndExclusiveRange
device-video-analysis-raster	device-video-edit-core	動画解析の逐次デコードはcropとstrideと回転と鏡像と色範囲を扱い画像バッファの範囲外を読まない	BOTH	BOTH	UNIT	shared/src/commonTest/kotlin/media/video/VideoAnalysisRasterTest.kt#croppedPaddedBgraRotatesAndMirrorsWithoutSamplingPadding;shared/src/commonTest/kotlin/media/video/VideoAnalysisRasterTest.kt#planarAndInterleavedYuvRespectCropRangeAndColorMatrix;shared/src/commonTest/kotlin/media/video/VideoAnalysisRasterTest.kt#invalidPlaneBoundsAndCancellationNeverReadOutsideNativeBuffers
device-video-analysis-cancel	device-video-edit-core	動画解析の逐次デコードは取消と設定OFFで解放し再読込でき元の選択ファイルを削除しない	BOTH	BOTH	INTEGRATION	shared/src/iosTest/kotlin/media/video/VideoAnalysisFramesNativeTest.kt#cancellingConsumerReleasesNativeDecoderForReuse;shared/src/iosTest/kotlin/media/video/VideoAnalysisFramesNativeTest.kt#disablingFeatureCancelsReadingAndPreservesSelectedOriginal;shared/src/iosTest/kotlin/media/video/VideoAnalysisFramesNativeTest.kt#malformedAndRemoteInputsFailWithoutPartialAnalysis;app-android/src/androidTest/java/com/valoser/futacha/VideoAnalysisFramesInstrumentedTest.kt#cancellingConsumerReleasesNativeDecoderForReuse;app-android/src/androidTest/java/com/valoser/futacha/VideoAnalysisFramesInstrumentedTest.kt#disablingFeatureCancelsReadingAndPreservesSelectedOriginal;app-android/src/androidTest/java/com/valoser/futacha/VideoAnalysisFramesInstrumentedTest.kt#malformedAndRemoteInputsFailWithoutPartialAnalysis
prompt-local-original	generation-metadata	保存済み原本のプロンプトを再取得なしで読み表示OFFでは解析せず取消時に破棄する	BOTH	BOTH	UNIT	shared/src/commonTest/kotlin/media/prompt/LocalPromptMediaTest.kt#savedImagesAndVideoUseTheirLocalOriginalAndPreserveItsBytes;shared/src/commonTest/kotlin/media/prompt/LocalPromptMediaTest.kt#localReaderRejectsHttpRatherThanFetchingAnOriginal;shared/src/jvmTest/kotlin/media/prompt/PromptMediaSourceTest.kt#localReadsAreGatedCoalescedRefreshedAndNeverDownload;shared/src/jvmTest/kotlin/media/prompt/PromptMediaSourceTest.kt#disablingLocalPromptCancelsTheReaderAndDropsItsResult
